id,statusdesc,createdate,closeddate,lastaction,parenttype,typename,comments,streetnum,streetname,streetaddress,crossname,cityname,department,division,latitude,longitude,geolocation,typeid,parentid,deptdivid,deptdiv,status,dataset_type
1144812,CLOSED,2025-07-02T18:07:00.000,2025-07-16T09:48:00.000,2025-07-16T09:48:00.000,BLIGHTED PROPERTIES,PROPERTY MISSING WINDOWS OR DOORS,OPEN BUILDING.,3946,LYNN ST,3946 LYNN ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.485334,-91.153534,"
,  
(30.485334, -91.153534)",172987,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144809,CLOSED,2025-07-02T17:05:00.000,2025-07-31T12:15:00.000,2025-07-31T12:15:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",3 INOPERABLE VEHICLES. TRASH EVERYWHERE,942,N CARROLLTON AVE,942 N CARROLLTON AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.458574,-91.123657,"
,  
(30.458574, -91.123657)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144785,CLOSED,2025-07-02T16:18:00.000,2025-07-09T11:51:00.000,2025-07-09T11:51:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",TREE LIMBS MISSED PICKUP TUESDAY 07/01/25,1848,KANSAS ST,1848 KANSAS ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.430275,-91.178658,"
,  
(30.430275, -91.178658)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144776,CLOSED,2025-07-02T15:59:00.000,2025-07-03T13:43:00.000,2025-07-03T13:43:00.000,BLIGHTED PROPERTIES,TALL GRASS,OCCUPIED HOME TALL GRASS NEEDS TO BE CUT.,8032,SHOLAR DR,8032 SHOLAR DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.416325,-91.104385,"
,  
(30.416325, -91.104385)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144765,CLOSED,2025-07-02T15:37:00.000,2025-08-14T09:05:00.000,2025-08-14T09:05:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",672,N ACADIAN THWY E,672 N ACADIAN THWY E,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.454548,-91.154778,"
,  
(30.454548, -91.154778)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144763,CLOSED,2025-07-02T15:31:00.000,2025-08-15T07:38:00.000,2025-08-15T07:38:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1624 COLUMBUS DUNN DR HAS TALL GRASS,1624,COLUMBUS DUNN DR,1624 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.46344,-91.14431,"
,  
(30.46344, -91.14431)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144760,CLOSED,2025-07-02T15:30:00.000,2025-08-15T07:37:00.000,2025-08-15T07:37:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1616 COLUMBUS DUNN DR HAS TALL GRASS,1616,COLUMBUS DUNN DR,1616 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463329,-91.144302,"
,  
(30.463329, -91.144302)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144762,IN PROGRESS,2025-07-02T15:30:00.000,,2025-09-12T12:07:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1623 COLUMBUS DUNN DR HAS TALL GRASS,1623,COLUMBUS DUNN DR,1623 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463425,-91.144753,"
,  
(30.463425, -91.144753)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144757,CLOSED,2025-07-02T15:29:00.000,2025-08-15T07:36:00.000,2025-08-15T07:36:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1606 COLUMBUS DUNN DR HAS TALL GRASS,1606,COLUMBUS DUNN DR,1606 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463219,-91.144295,"
,  
(30.463219, -91.144295)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144758,IN PROGRESS,2025-07-02T15:29:00.000,,2025-09-12T12:07:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1611 COLUMBUS DUNN DR HAS TALL GRASS,1611,COLUMBUS DUNN DR,1611 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463333,-91.144722,"
,  
(30.463333, -91.144722)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144753,CLOSED,2025-07-02T15:25:00.000,2025-08-15T07:34:00.000,2025-08-15T07:34:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1584 COLUMBUS DUNN DR HAS TALL GRASS.,1584,COLUMBUS DUNN DR,1584 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463108,-91.144295,"
,  
(30.463108, -91.144295)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144754,CLOSED,2025-07-02T15:25:00.000,2025-09-12T13:19:00.000,2025-09-12T13:19:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1603 COLUMBUS DUNN DR HAS TALL GRASS,1603,COLUMBUS DUNN DR,1603 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463203,-91.144745,"
,  
(30.463203, -91.144745)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144752,CLOSED,2025-07-02T15:24:00.000,2025-09-12T13:19:00.000,2025-09-12T13:19:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT 1585 COLUMBUS DUNN DR HAS TALL GRASS,1585,COLUMBUS DUNN DR,1585 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463062,-91.144669,"
,  
(30.463062, -91.144669)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144750,IN PROGRESS,2025-07-02T15:22:00.000,,2025-08-22T07:53:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT (6931 GOYA AVENUE) GRASS NEEDS TO BE CUT.,6931,GOYA AVE,6931 GOYA AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.459421,-91.119545,"
,  
(30.459421, -91.119545)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144749,IN PROGRESS,2025-07-02T15:22:00.000,,2025-08-22T07:53:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT (6925 GOYA AVENUE) GRASS NEEDS TO BE CUT.,6925,GOYA AVE,6925 GOYA AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.459415,-91.119698,"
,  
(30.459415, -91.119698)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144748,IN PROGRESS,2025-07-02T15:21:00.000,,2025-08-22T07:53:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT (6913 GOYA AVENUE) GRASS NEEDS TO BE CUT.,6913,GOYA AVE,6913 GOYA AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.459412,-91.119858,"
,  
(30.459412, -91.119858)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144746,CLOSED,2025-07-02T15:20:00.000,2025-07-22T11:54:00.000,2025-07-22T11:54:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE BACK YARD AT 4765 DICKENS RD IS OVERGROWN WITH GRASS.,4765,DICKENS DR,4765 DICKENS DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.494469,-91.10508,"
,  
(30.494469, -91.10508)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144744,CLOSED,2025-07-02T15:16:00.000,2025-07-03T11:50:00.000,2025-07-03T11:50:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT APARTMENTS (6907 GOYA AVENUE) GRASS NEEDS TO BE CUT.,6907,GOYA AVE,6907 GOYA AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.459497,-91.12001,"
,  
(30.459497, -91.12001)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144745,IN PROGRESS,2025-07-02T15:16:00.000,,2025-07-03T08:26:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT 4367 NOAH ST - ITS LOCATED OFF N 44TH ST,4367,NOAH ST,4367 NOAH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.464035,-91.145729,"
,  
(30.464035, -91.145729)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144740,CLOSED,2025-07-02T15:10:00.000,2025-07-22T13:47:00.000,2025-07-22T13:47:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE VACANT LOT TO THE LEFT OF THE HOME AT 2355 BROWNLEE ST IS OVERGROWN WITH GRASS.,2355,BROWNLEE ST,2355 BROWNLEE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.426794,-91.13929,"
,  
(30.426794, -91.13929)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144735,CLOSED,2025-07-02T14:56:00.000,2025-08-15T07:27:00.000,2025-08-15T07:27:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS PER CONSTITUENT,2224,LEE DR,2224 LEE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.415112,-91.143883,"
,  
(30.415112, -91.143883)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144731,CLOSED,2025-07-02T14:49:00.000,,2025-07-16T16:12:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","TRASH WAS MISSED ON (MON. 6/30/25) THERE IS SOME OLD FURNITURE OUT..., GAVE ID#",5243,E HUNTERS CHAPEL CT,5243 E HUNTERS CHAPEL CT,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.405518,-91.003716,"
,  
(30.405518, -91.003716)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,4,blight
1144721,CLOSED,2025-07-02T14:20:00.000,2025-08-18T14:31:00.000,2025-08-18T14:31:00.000,BLIGHTED PROPERTIES,PROPERTY MISSING WINDOWS OR DOORS,"NOT CONDEMNABLE - HOME IS NOT SECURED AGAINST ENTRY, WITH BROKEN WINDOWS ON THE FRONT PORCH.",971,N 49TH ST,971 N 49TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.457436,-91.141251,"
,  
(30.457436, -91.141251)",172987,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144719,CLOSED,2025-07-02T14:18:00.000,2025-08-08T08:06:00.000,2025-08-08T08:06:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TALL GRASS NEEDS TO BE CUT.,1019,N 49TH ST,1019 N 49TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.457531,-91.141304,"
,  
(30.457531, -91.141304)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144692,CLOSED,2025-07-02T13:31:00.000,2025-07-02T15:39:00.000,2025-07-02T15:39:00.000,BLIGHTED PROPERTIES,TALL GRASS,ABANDONED HOME TALL GRASS NEEDS TO BE CUT.,5107,CLAYTON ST,5107 CLAYTON ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.491577,-91.139297,"
,  
(30.491577, -91.139297)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144687,CLOSED,2025-07-02T13:17:00.000,2025-08-05T07:33:00.000,2025-08-05T07:33:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE HOME AT 1333 E FLONACHER RD IS OVERGROWN WITH GRASS.,1333,E FLANACHER RD,1333 E FLANACHER RD,,ZACHARY,DEVELOPMENT,BLIGHT ENFORCEMENT,30.666117,-91.220299,"
,  
(30.666117, -91.220299)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144673,CLOSED,2025-07-02T13:03:00.000,2025-07-02T15:07:00.000,2025-07-02T15:07:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",CALLER REQUEST FOR THE TRASH TO BE PICKED UP ON THE ROAD THAT HAS NO NAME. IT IS NEAR PARK ROWE AVE AND IT IS NEAR THE DEAD END BY A BRIDGE. NOT TOO FAR FROM TRINITY PLZ,,PARK ROWE AVE,PARK ROWE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.38088,-91.096832,"
,  
(30.38088, -91.096832)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144672,CLOSED,2025-07-02T13:01:00.000,2025-07-02T14:57:00.000,2025-07-02T14:57:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER REQUEST FOR THE GRASS TO BE CUT ON THE ROAD THAT HAS NO NAME. IT STARTS AT 10601 PERKINS RD AND GOES ALL THE WAY DOWN TO PARK ROWE AVE,10601,PERKINS RD,10601 PERKINS RD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.377197,-91.092522,"
,  
(30.377197, -91.092522)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144653,CLOSED,2025-07-02T12:40:00.000,2025-08-14T09:13:00.000,2025-08-14T09:13:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",VEHICLE IN OPERABLE FOR SEVERAL WEEKS NOW - COVERS THE SIDEWALK. YARD HASN’T BEEN MOVED IN A FEW WEEKS NOW AND THEY HAVE SMALL CHILDREN.,13250,ARLINGFORD AVE,13250 ARLINGFORD AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.457268,-91.036926,"
,  
(30.457268, -91.036926)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144651,CLOSED,2025-07-02T12:38:00.000,2025-09-02T10:23:00.000,2025-09-02T10:23:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE","RED VEHICLE HAS BEEN SITTING THERE FOR SEVERAL MONTHS WITH FLATS.  ALSO, GRASS IS OVER 2 FT TALL IN YARD.",13180,ARLINGFORD AVE,13180 ARLINGFORD AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.457264,-91.037872,"
,  
(30.457264, -91.037872)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144640,IN PROGRESS,2025-07-02T12:10:00.000,,2025-07-07T05:40:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",CONSTITUENT CALLED CO INOPERABLE VEHICLE.  ITS BETWEEN A HOUSE AND A CHURCH.  THE CONSTITUENT SAID THE TRUCK IS FOUR FLATS AND NO WINDOWS AND HE SHOULDNT COVER IT UP; HE NEEDS TO MOVE IT.,13520,SCENIC HWY,13520 SCENIC HWY,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.568922,-91.206207,"
,  
(30.568922, -91.206207)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144635,CLOSED,2025-07-02T11:59:00.000,2025-08-14T09:05:00.000,2025-08-14T09:05:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","LEATHER COUCH ON SIDE OF ROAD, INFRONT OF THE HOUSE (5613 DUCROS DR)",5623,DUCROS DR,5623 DUCROS DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.392399,-91.204674,"
,  
(30.392399, -91.204674)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144627,CLOSED,2025-07-02T11:43:00.000,2025-07-02T14:58:00.000,2025-07-02T14:58:00.000,BLIGHTED PROPERTIES,TALL GRASS,"CALLER IS REQUESTING THAT THE GRASS BE CUT AT THE ABOVE LOCATION TALL GRASS AND WEEDS ( VACANT HOUSE) ..., GAVE ID#",,EDDIE ROBINSON SR DR,EDDIE ROBINSON SR DR,GOVERNMENT ST,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.443634,-91.175819,"
,  
(30.443634, -91.175819)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144598,CLOSED,2025-07-02T10:48:00.000,2025-07-07T15:14:00.000,2025-07-07T15:14:00.000,BLIGHTED PROPERTIES,TALL GRASS,SOUTH STEVENDALE (70819). TALL GRASS IS ALL ALONGSIDE DITCH IN SOUTH STEVENDALE (70819),,,,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,0.0,0.0,"
,  
(0.0, 0.0)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144597,CLOSED,2025-07-02T10:48:00.000,2025-07-02T15:07:00.000,2025-07-02T15:07:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE JIFFY LUBE AT 14275 COURSEY BLVD IS OVERGROWN WITH GRASS.,14275,COURSEY BLVD,14275 COURSEY BLVD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.408922,-91.019012,"
,  
(30.408922, -91.019012)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144593,CLOSED,2025-07-02T10:40:00.000,2025-07-02T14:52:00.000,2025-07-02T14:52:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",ILLEGAL DUMPING,3124,MISSION DR,3124 MISSION DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.47731,-91.144707,"
,  
(30.47731, -91.144707)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144585,CLOSED,2025-07-02T10:28:00.000,2025-07-30T09:39:00.000,2025-07-30T09:39:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATES TALL GRASS AT ABANDONED HOME OF 3863 HEIDEL AVE,5836,HEIDEL AVE,5836 HEIDEL AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.486393,-91.132133,"
,  
(30.486393, -91.132133)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144576,CLOSED,2025-07-02T10:20:00.000,2025-07-02T15:07:00.000,2025-07-02T15:07:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE VACANT LOT AT 1875 79TH AVE IS OVERGROWN WITH GRASS.,1875,79TH AVE,1875 79TH AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.519823,-91.172554,"
,  
(30.519823, -91.172554)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144573,CLOSED,2025-07-02T10:13:00.000,2025-07-21T11:06:00.000,2025-07-21T11:06:00.000,BLIGHTED PROPERTIES,TALL GRASS,"THE HOME AT 10042 CHANADIA DR IS OVERGROWN WITH GRASS,",10042,CHANADIA DR,10042 CHANADIA DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.377588,-91.1035,"
,  
(30.377588, -91.1035)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144545,CLOSED,2025-07-02T09:46:00.000,2025-07-02T10:01:00.000,2025-07-02T10:01:00.000,BLIGHTED PROPERTIES,DIRTY OR UNFENCED SWIMMING POOL,THE GATE TO POOL IS BROKEN AND DOES NOT CLOSE THIS PRESENTING A DANGER,,BELLACOSA AVE,BELLACOSA AVE,NAPA WAY,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.413528,-91.01886,"
,  
(30.413528, -91.01886)",172983,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144530,CLOSED,2025-07-02T09:28:00.000,2025-07-21T10:03:00.000,2025-07-21T10:03:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TALL GRASS NEEDS TO BE CUT.,190,ELLWOOD ST,190 ELLWOOD ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.434395,-91.185112,"
,  
(30.434395, -91.185112)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144519,CLOSED,2025-07-02T09:04:00.000,2025-08-18T07:11:00.000,2025-08-18T07:11:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT 110 S FOSTER DR,110,S FOSTER DR,110 S FOSTER DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.448313,-91.13942,"
,  
(30.448313, -91.13942)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144505,CLOSED,2025-07-02T08:40:00.000,2025-08-04T11:08:00.000,2025-08-04T11:08:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT VACANT LOT OF 1405 COLUMBUS DUNN DR,1405,COLUMBUS DUNN DR,1405 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.46122,-91.144691,"
,  
(30.46122, -91.144691)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144503,CLOSED,2025-07-02T08:40:00.000,2025-07-16T14:55:00.000,2025-07-16T14:55:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT VACANT LOT OF 1395 COLUMBUS DUNN DR,1395,COLUMBUS DUNN DR,1395 COLUMBUS DUNN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.461107,-91.144691,"
,  
(30.461107, -91.144691)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144506,CLOSED,2025-07-02T08:40:00.000,2025-07-30T08:38:00.000,2025-07-30T08:38:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL YARD GRASS AT 2522 VALLEY STREET,2522,VALLEY ST,2522 VALLEY ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.425488,-91.14547,"
,  
(30.425488, -91.14547)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144502,IN PROGRESS,2025-07-02T08:38:00.000,,2025-07-03T14:24:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT TALL GRASS AT THIS ADDRESS NEEDS TO BE CUT.,8914,PECAN TREE DR,8914 PECAN TREE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.352129,-91.118591,"
,  
(30.352129, -91.118591)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1144501,CLOSED,2025-07-02T08:38:00.000,2025-07-22T11:38:00.000,2025-07-22T11:38:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT TALL GRASS NEEDS TO BE CUT AT THIS ADDRESS.,8912,PECAN TREE DR,8912 PECAN TREE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.35265,-91.118217,"
,  
(30.35265, -91.118217)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144500,CLOSED,2025-07-02T08:38:00.000,2025-08-22T07:42:00.000,2025-08-22T07:42:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL YARD GRASS AT 4956 BAWELL STREET.,4956,BAWELL ST,4956 BAWELL ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.427313,-91.138367,"
,  
(30.427313, -91.138367)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144497,CLOSED,2025-07-02T08:37:00.000,2025-07-22T11:54:00.000,2025-07-22T11:54:00.000,BLIGHTED PROPERTIES,TALL GRASS,OVERGROWN GRASS AT 3226 EVANGELINE ST,3226,EVANGELINE ST,3226 EVANGELINE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.492395,-91.157623,"
,  
(30.492395, -91.157623)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144498,CLOSED,2025-07-02T08:37:00.000,2025-07-07T08:23:00.000,2025-07-07T08:23:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT TALL GRASS AT THIS ADDRESS NEEDS TO BE CUT.,8910,PECAN TREE DR,8910 PECAN TREE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.352272,-91.118317,"
,  
(30.352272, -91.118317)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144490,CLOSED,2025-07-02T08:29:00.000,2025-08-15T07:26:00.000,2025-08-15T07:26:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL YARD GRASS AT 4956 BAWELL STREET,4956,BAWELL ST,4956 BAWELL ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.427313,-91.138367,"
,  
(30.427313, -91.138367)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144487,CLOSED,2025-07-02T08:26:00.000,2025-08-15T07:25:00.000,2025-08-15T07:25:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL YARD GRASS NEXT DOOR TO 2538 VALLET STREET,2538,VALLEY ST,2538 VALLEY ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.42581,-91.145554,"
,  
(30.42581, -91.145554)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144486,CLOSED,2025-07-02T08:26:00.000,2025-07-03T08:56:00.000,2025-07-03T08:56:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,ABANDONED HOME NEEDS TO BE BOARDED UP OR TORN DOWN.,816,KENNON DR,816 KENNON DR,,BAKER,DEVELOPMENT,BLIGHT ENFORCEMENT,30.584551,-91.117775,"
,  
(30.584551, -91.117775)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144484,CLOSED,2025-07-02T08:25:00.000,2025-07-22T13:57:00.000,2025-07-22T13:57:00.000,BLIGHTED PROPERTIES,TALL GRASS,ABANDONED HOME TALL GRASS NEEDS TO BE CUT.,816,KENNON DR,816 KENNON DR,,BAKER,DEVELOPMENT,BLIGHT ENFORCEMENT,30.584654,-91.117744,"
,  
(30.584654, -91.117744)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1144482,CLOSED,2025-07-02T08:23:00.000,2025-08-15T07:25:00.000,2025-08-15T07:25:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL YARD GRASS AT 2457 VALLEY STREET,2457,VALLEY ST,2457 VALLEY ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.42601,-91.14492,"
,  
(30.42601, -91.14492)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
